Eng. No.,Eng. Description,Eng. Phase,Phase Description,Client No.,Client Name,Personnel No.,Employee Name,Staff Level,Work Date,difference between when work was done and when it was logged,Time Entry Date,Posting Date,Hours,Charge-Out Rate,Std. Price,Adm. Surcharge,surchage as a percentabe of std price,posting vs time entry is different flag,EV calculation
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/13/2025,5,2/18/2025,2/18/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/14/2025,4,2/18/2025,2/18/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/17/2025,8,2/25/2025,2/25/2025, 9.00 ,318,2862,19.08,0.67%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/18/2025,7,2/25/2025,2/25/2025, 8.50 ,318,2703,19.08,0.71%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/19/2025,6,2/25/2025,2/25/2025, 8.50 ,318,2703,19.08,0.71%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/20/2025,5,2/25/2025,2/25/2025, 8.50 ,318,2703,19.08,0.71%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/21/2025,4,2/25/2025,2/25/2025, 5.00 ,318,1590,19.08,1.20%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,12/4/2024,15,12/19/2024,12/19/2024, 8.00 ,388,3104,23.28,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,12/5/2024,14,12/19/2024,12/19/2024, 8.00 ,388,3104,23.28,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,12/6/2024,13,12/19/2024,12/19/2024, 6.00 ,388,2328,23.28,1.00%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,12/11/2024,8,12/19/2024,12/19/2024, 8.50 ,388,3298,23.28,0.71%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,12/12/2024,7,12/19/2024,12/19/2024, 8.50 ,388,3298,23.28,0.71%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,12/13/2024,6,12/19/2024,12/19/2024, 6.50 ,388,2522,23.28,0.92%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,12/2/2024,17,12/19/2024,12/19/2024, 9.00 ,388,3492,23.28,0.67%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,12/3/2024,16,12/19/2024,12/19/2024, 9.00 ,388,3492,23.28,0.67%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,12/9/2024,10,12/19/2024,12/19/2024, 8.50 ,388,3298,23.28,0.71%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,12/10/2024,9,12/19/2024,12/19/2024, 8.00 ,388,3104,23.28,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,12/16/2024,3,12/19/2024,12/19/2024, 8.50 ,388,3298,23.28,0.71%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,12/17/2024,2,12/19/2024,12/19/2024, 9.00 ,388,3492,23.28,0.67%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,12/18/2024,1,12/19/2024,12/19/2024, 7.00 ,388,2716,23.28,0.86%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,1/27/2025,7,2/3/2025,2/3/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,1/28/2025,6,2/3/2025,2/3/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,1/29/2025,5,2/3/2025,2/3/2025, 8.50 ,318,2703,19.08,0.71%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,1/30/2025,4,2/3/2025,2/3/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,1/31/2025,3,2/3/2025,2/3/2025, 7.50 ,318,2385,19.08,0.80%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/3/2025,7,2/10/2025,2/10/2025, 8.50 ,318,2703,19.08,0.71%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/4/2025,6,2/10/2025,2/10/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/12/2025,6,2/18/2025,2/18/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,3/4/2025,6,3/10/2025,3/10/2025, 8.50 ,318,2703,19.08,0.71%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,3/3/2025,7,3/10/2025,3/10/2025, 8.50 ,318,2703,19.08,0.71%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,1/13/2025,7,1/20/2025,1/20/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,1/14/2025,6,1/20/2025,1/20/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,1/15/2025,5,1/20/2025,1/20/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,1/16/2025,4,1/20/2025,1/20/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,3/5/2025,5,3/10/2025,3/10/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,3/6/2025,4,3/10/2025,3/10/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,3/7/2025,3,3/10/2025,3/10/2025, 7.00 ,318,2226,19.08,0.86%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/5/2025,5,2/10/2025,2/10/2025, 7.50 ,318,2385,19.08,0.80%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/6/2025,4,2/10/2025,2/10/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/7/2025,3,2/10/2025,2/10/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/10/2025,8,2/18/2025,2/18/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000020,Solaris,1000017023,Company X,00014528,Fabien Martin,SENIOR MANAGER,2/11/2025,7,2/18/2025,2/18/2025, 8.00 ,318,2544,19.08,0.75%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/22/2025,26,2/17/2025,2/17/2025, 9.00 ,388,3492,23.28,0.67%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/21/2025,27,2/17/2025,2/17/2025, 7.50 ,388,2910,23.28,0.80%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/20/2025,28,2/17/2025,2/17/2025, 8.00 ,388,3104,23.28,0.75%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/3/2024,16,12/19/2024,12/19/2024, (4.00),388,-1552,23.28,-1.50%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/2/2024,17,12/19/2024,12/19/2024, (6.00),388,-2328,23.28,-1.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/19/2024,0,12/19/2024,12/19/2024, 4.00 ,388,1552,23.28,1.50%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/18/2024,1,12/19/2024,12/19/2024, 7.50 ,388,2910,23.28,0.80%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/17/2024,2,12/19/2024,12/19/2024, 5.50 ,388,2134,23.28,1.09%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/16/2024,3,12/19/2024,12/19/2024, 6.50 ,388,2522,23.28,0.92%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/15/2024,4,12/19/2024,12/19/2024, 1.00 ,388,388,23.28,6.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/13/2024,6,12/19/2024,12/19/2024, 6.00 ,388,2328,23.28,1.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/12/2024,7,12/19/2024,12/19/2024, 8.00 ,388,3104,23.28,0.75%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/11/2024,8,12/19/2024,12/19/2024, 10.50 ,388,4074,23.28,0.57%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/10/2024,9,12/19/2024,12/19/2024, 8.50 ,388,3298,23.28,0.71%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/9/2024,10,12/19/2024,12/19/2024, 7.50 ,388,2910,23.28,0.80%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/6/2024,13,12/19/2024,12/19/2024, 5.50 ,388,2134,23.28,1.09%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/5/2024,14,12/19/2024,12/19/2024, 2.50 ,388,970,23.28,2.40%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/4/2024,15,12/19/2024,12/19/2024, 7.00 ,388,2716,23.28,0.86%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/3/2024,16,12/19/2024,12/19/2024, 4.00 ,388,1552,23.28,1.50%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/2/2024,17,12/19/2024,12/19/2024, 6.00 ,388,2328,23.28,1.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,2/18/2025,6,2/24/2025,2/24/2025, 0.50 ,388,194,23.28,12.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,2/17/2025,7,2/24/2025,2/24/2025, 2.00 ,388,776,23.28,3.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/6/2024,73,2/17/2025,2/17/2025, 5.50 ,388,2134,23.28,1.09%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/5/2024,74,2/17/2025,2/17/2025, 2.50 ,388,970,23.28,2.40%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/4/2024,75,2/17/2025,2/17/2025, 7.00 ,388,2716,23.28,0.86%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/3/2024,76,2/17/2025,2/17/2025, 4.00 ,388,1552,23.28,1.50%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/2/2024,77,2/17/2025,2/17/2025, 6.00 ,388,2328,23.28,1.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/29/2025,19,2/17/2025,2/17/2025, 8.50 ,388,3298,23.28,0.71%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/28/2025,20,2/17/2025,2/17/2025, 6.00 ,388,2328,23.28,1.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/24/2025,24,2/17/2025,2/17/2025, 3.50 ,388,1358,23.28,1.71%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/23/2025,25,2/17/2025,2/17/2025, 7.00 ,388,2716,23.28,0.86%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/30/2024,49,2/17/2025,2/17/2025, 6.50 ,388,2522,23.28,0.92%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/20/2024,59,2/17/2025,2/17/2025, 6.00 ,388,2328,23.28,1.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/19/2024,60,2/17/2025,2/17/2025, 4.00 ,388,1552,23.28,1.50%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/18/2024,61,2/17/2025,2/17/2025, 7.50 ,388,2910,23.28,0.80%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/17/2024,62,2/17/2025,2/17/2025, 5.50 ,388,2134,23.28,1.09%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/16/2024,63,2/17/2025,2/17/2025, 6.50 ,388,2522,23.28,0.92%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/15/2024,64,2/17/2025,2/17/2025, 1.00 ,388,388,23.28,6.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/13/2024,66,2/17/2025,2/17/2025, 6.00 ,388,2328,23.28,1.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/12/2024,67,2/17/2025,2/17/2025, 8.00 ,388,3104,23.28,0.75%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/11/2024,68,2/17/2025,2/17/2025, 10.50 ,388,4074,23.28,0.57%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/10/2024,69,2/17/2025,2/17/2025, 8.50 ,388,3298,23.28,0.71%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/9/2024,70,2/17/2025,2/17/2025, 7.50 ,388,2910,23.28,0.80%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/4/2024,15,12/19/2024,12/19/2024, (7.00),388,-2716,23.28,-0.86%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/5/2024,14,12/19/2024,12/19/2024, (2.50),388,-970,23.28,-2.40%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/6/2024,13,12/19/2024,12/19/2024, (5.50),388,-2134,23.28,-1.09%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/9/2024,10,12/19/2024,12/19/2024, (7.50),388,-2910,23.28,-0.80%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/10/2024,9,12/19/2024,12/19/2024, (8.50),388,-3298,23.28,-0.71%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/11/2024,8,12/19/2024,12/19/2024, (10.50),388,-4074,23.28,-0.57%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/12/2024,7,12/19/2024,12/19/2024, (8.00),388,-3104,23.28,-0.75%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/13/2024,6,12/19/2024,12/19/2024, (6.00),388,-2328,23.28,-1.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/15/2024,4,12/19/2024,12/19/2024, (1.00),388,-388,23.28,-6.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/16/2024,3,12/19/2024,12/19/2024, (6.50),388,-2522,23.28,-0.92%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/17/2024,2,12/19/2024,12/19/2024, (5.50),388,-2134,23.28,-1.09%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/30/2025,1,1/31/2025,1/31/2025, 4.50 ,388,1746,23.28,1.33%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/18/2024,1,12/19/2024,12/19/2024, (7.50),388,-2910,23.28,-0.80%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/19/2024,0,12/19/2024,12/19/2024, (4.00),388,-1552,23.28,-1.50%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/31/2024,48,2/17/2025,2/17/2025, 3.50 ,388,1358,23.28,1.71%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/27/2025,21,2/17/2025,2/17/2025, 9.50 ,388,3686,23.28,0.63%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/2/2025,46,2/17/2025,2/17/2025, 3.50 ,388,1358,23.28,1.71%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/23/2024,56,2/17/2025,2/17/2025, 1.50 ,388,582,23.28,4.00%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,12/27/2024,52,2/17/2025,2/17/2025, 2.50 ,388,970,23.28,2.40%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/6/2025,42,2/17/2025,2/17/2025, 7.50 ,388,2910,23.28,0.80%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/7/2025,41,2/17/2025,2/17/2025, 7.50 ,388,2910,23.28,0.80%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/8/2025,40,2/17/2025,2/17/2025, 6.50 ,388,2522,23.28,0.92%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/9/2025,39,2/17/2025,2/17/2025, 5.00 ,388,1940,23.28,1.20%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/10/2025,38,2/17/2025,2/17/2025, 6.50 ,388,2522,23.28,0.92%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/13/2025,35,2/17/2025,2/17/2025, 7.50 ,388,2910,23.28,0.80%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/14/2025,34,2/17/2025,2/17/2025, 7.00 ,388,2716,23.28,0.86%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/15/2025,33,2/17/2025,2/17/2025, 10.00 ,388,3880,23.28,0.60%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/16/2025,32,2/17/2025,2/17/2025, 8.00 ,388,3104,23.28,0.75%,0,
2001920365,Neptune,000030,Aquilon,1000017023,Company X,00014529,Gaëlle Petit,SENIOR MANAGER,1/17/2025,31,2/17/2025,2/17/2025, 5.50 ,388,2134,23.28,1.09%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/21/2025,3,1/24/2025,1/24/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/10/2025,0,1/10/2025,1/10/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/9/2025,1,1/10/2025,1/10/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/8/2025,2,1/10/2025,1/10/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/7/2025,3,1/10/2025,1/10/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/6/2025,4,1/10/2025,1/10/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/13/2025,4,1/17/2025,1/17/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/14/2025,3,1/17/2025,1/17/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/15/2025,2,1/17/2025,1/17/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/16/2025,1,1/17/2025,1/17/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/22/2025,2,1/24/2025,1/24/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/23/2025,1,1/24/2025,1/24/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/24/2025,0,1/24/2025,1/24/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/4/2024,54,1/27/2025,1/27/2025, 1.00 ,274,274,16.44,6.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/5/2024,53,1/27/2025,1/27/2025, 1.00 ,274,274,16.44,6.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/17/2025,0,1/17/2025,1/17/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Solaris,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/19/2024,0,12/19/2024,12/19/2024, 3.00 ,148,444,8.88,2.00%,0,
2001920365,Neptune,000040,Solaris,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/18/2024,1,12/19/2024,12/19/2024, 4.50 ,148,666,8.88,1.33%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/16/2024,3,12/19/2024,12/19/2024, 2.00 ,478,956,28.68,3.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/2/2024,4,12/6/2024,12/6/2024, 2.00 ,478,956,28.68,3.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/3/2024,3,12/6/2024,12/6/2024, 2.00 ,478,956,28.68,3.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/4/2024,2,12/6/2024,12/6/2024, 1.00 ,478,478,28.68,6.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/5/2024,1,12/6/2024,12/6/2024, 2.00 ,478,956,28.68,3.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/6/2024,0,12/6/2024,12/6/2024, 2.00 ,478,956,28.68,3.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/20/2024,0,12/20/2024,12/20/2024, 1.00 ,274,274,16.44,6.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/18/2024,2,12/20/2024,12/20/2024, 1.00 ,274,274,16.44,6.00%,0,
