Eng. No.,Eng. Description,Eng. Phase,Phase Description,Client No.,Client Name,Personnel No.,Employee Name,Staff Level,Work Date,Time Entry Date,Posting Date,Hours,Charge-Out Rate,Std. Price,Adm. Surcharge
2002040046,Terra,10,Livraison,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-07 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,3.0,256,768,15.36
2002040046,Terra,10,Livraison,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-16 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,1.0,256,256,15.36
2002040046,Terra,10,Livraison,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-04 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,-0.5,274,-137,16.44
2002055111,Nexus,10,Admin,1000017023,Company Y,00014525,Camille Moreau,MANAGER,2025-01-08 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,3.0,256,768,15.36
2002055111,Nexus,10,Admin,1000017023,Company Y,00014525,Camille Moreau,MANAGER,2025-01-09 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,2.0,256,512,15.36
2002055111,Nexus,10,Admin,1000017023,Company Y,00014525,Camille Moreau,MANAGER,2025-01-10 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,1.0,256,256,15.36
2002055111,Nexus,10,Admin,1000017023,Company Y,00014525,Camille Moreau,MANAGER,2025-01-16 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,1.0,256,256,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-06 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,5.0,388,1940,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-07 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,5.0,388,1940,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-08 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,5.0,388,1940,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-09 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,5.0,388,1940,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-10 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,5.0,388,1940,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-13 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,5.0,388,1940,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-14 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,5.0,388,1940,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-15 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,5.0,388,1940,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-16 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,5.0,388,1940,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-17 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,5.0,388,1940,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-20 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,15.0,388,5820,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-21 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,15.0,388,5820,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2024-12-02 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,8.0,388,3104,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2024-12-03 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,8.0,388,3104,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2024-12-04 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,8.0,388,3104,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2024-12-05 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,8.0,388,3104,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2024-12-06 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,7.5,388,2910,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2024-12-13 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,5.0,388,1940,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2024-12-12 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,8.0,388,3104,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2024-12-11 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,8.0,388,3104,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2024-12-10 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,8.0,388,3104,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2024-12-09 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,8.0,388,3104,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-13 14:16:07,2025-02-24 14:16:07,2025-02-24 14:16:07,4.0,388,1552,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-12 14:16:07,2025-02-24 14:16:07,2025-02-24 14:16:07,4.0,388,1552,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-11 14:16:07,2025-02-24 14:16:07,2025-02-24 14:16:07,4.0,388,1552,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-10 14:16:07,2025-02-24 14:16:07,2025-02-24 14:16:07,4.0,388,1552,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-18 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,3.0,388,1164,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-19 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,3.0,388,1164,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-20 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,3.0,388,1164,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-21 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,3.0,388,1164,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-24 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,2.0,388,776,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-25 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,2.0,388,776,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-26 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,2.0,388,776,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-27 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,2.0,388,776,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-28 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,2.0,388,776,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-31 14:16:07,2025-02-06 14:16:07,2025-02-06 14:16:07,4.0,388,1552,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-30 14:16:07,2025-02-06 14:16:07,2025-02-06 14:16:07,6.0,388,2328,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-29 14:16:07,2025-02-06 14:16:07,2025-02-06 14:16:07,4.0,388,1552,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-28 14:16:07,2025-02-06 14:16:07,2025-02-06 14:16:07,4.0,388,1552,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-01-27 14:16:07,2025-02-06 14:16:07,2025-02-06 14:16:07,5.0,388,1940,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-03 14:16:07,2025-02-13 14:16:07,2025-02-13 14:16:07,6.0,388,2328,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-04 14:16:07,2025-02-13 14:16:07,2025-02-13 14:16:07,6.0,388,2328,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-05 14:16:07,2025-02-13 14:16:07,2025-02-13 14:16:07,6.0,388,2328,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-06 14:16:07,2025-02-13 14:16:07,2025-02-13 14:16:07,6.0,388,2328,23.28
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014526,Damien Girard,SENIOR MANAGER,2025-02-07 14:16:07,2025-02-13 14:16:07,2025-02-13 14:16:07,6.0,388,2328,23.28
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-02 14:16:07,2025-01-03 14:16:07,2025-01-03 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-03 14:16:07,2025-01-03 14:16:07,2025-01-03 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-04 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,-7.5,210,-1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-03 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,-7.5,210,-1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-28 14:16:07,2025-02-28 14:16:07,2025-02-28 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-27 14:16:07,2025-02-27 14:16:07,2025-02-27 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-26 14:16:07,2025-02-26 14:16:07,2025-02-26 14:16:07,6.5,210,1365,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-25 14:16:07,2025-02-26 14:16:07,2025-02-26 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-14 14:16:07,2025-02-26 14:16:07,2025-02-26 14:16:07,6.5,210,1365,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-11 14:16:07,2025-02-26 14:16:07,2025-02-26 14:16:07,8.0,210,1680,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-24 14:16:07,2025-02-26 14:16:07,2025-02-26 14:16:07,9.5,210,1995,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-14 14:16:07,2025-02-26 14:16:07,2025-02-26 14:16:07,-4.5,210,-945,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-11 14:16:07,2025-02-26 14:16:07,2025-02-26 14:16:07,-10.0,210,-2100,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-21 14:16:07,2025-02-21 14:16:07,2025-02-21 14:16:07,7.0,210,1470,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-20 14:16:07,2025-02-21 14:16:07,2025-02-21 14:16:07,6.5,210,1365,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-19 14:16:07,2025-02-21 14:16:07,2025-02-21 14:16:07,7.0,210,1470,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-18 14:16:07,2025-02-21 14:16:07,2025-02-21 14:16:07,9.5,210,1995,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-14 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,4.5,210,945,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-10 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,9.5,210,1995,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-11 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,10.0,210,2100,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-07 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,5.0,210,1050,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-06 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,6.5,210,1365,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-05 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,8.0,210,1680,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-04 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-03 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,10.0,210,2100,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-14 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,-7.5,210,-1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-13 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,-7.5,210,-1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-12 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,-7.5,210,-1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-11 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,-7.5,210,-1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-10 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,-7.5,210,-1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-07 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,-7.5,210,-1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-06 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,-7.5,210,-1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-05 14:16:07,2025-02-15 14:16:07,2025-02-15 14:16:07,-7.5,210,-1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-31 14:16:07,2025-02-02 14:16:07,2025-02-02 14:16:07,-7.5,210,-1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-30 14:16:07,2025-02-02 14:16:07,2025-02-02 14:16:07,-2.5,210,-525,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-29 14:16:07,2025-02-02 14:16:07,2025-02-02 14:16:07,-7.5,210,-1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-28 14:16:07,2025-02-02 14:16:07,2025-02-02 14:16:07,-7.0,210,-1470,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-31 14:16:07,2025-02-02 14:16:07,2025-02-02 14:16:07,6.5,210,1365,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-28 14:16:07,2025-02-02 14:16:07,2025-02-02 14:16:07,6.0,210,1260,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-30 14:16:07,2025-02-02 14:16:07,2025-02-02 14:16:07,2.5,210,525,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-29 14:16:07,2025-02-02 14:16:07,2025-02-02 14:16:07,5.5,210,1155,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-31 14:16:07,2025-02-01 14:16:07,2025-02-01 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-30 14:16:07,2025-02-01 14:16:07,2025-02-01 14:16:07,2.5,210,525,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-29 14:16:07,2025-02-01 14:16:07,2025-02-01 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-28 14:16:07,2025-02-01 14:16:07,2025-02-01 14:16:07,7.0,210,1470,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-27 14:16:07,2025-02-01 14:16:07,2025-02-01 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-14 14:16:07,2025-02-14 14:16:07,2025-02-14 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-13 14:16:07,2025-02-14 14:16:07,2025-02-14 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-12 14:16:07,2025-02-14 14:16:07,2025-02-14 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-11 14:16:07,2025-02-14 14:16:07,2025-02-14 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-10 14:16:07,2025-02-14 14:16:07,2025-02-14 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-17 14:16:07,2025-02-21 14:16:07,2025-02-21 14:16:07,11.5,210,2415,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-07 14:16:07,2025-02-07 14:16:07,2025-02-07 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-06 14:16:07,2025-02-06 14:16:07,2025-02-06 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-05 14:16:07,2025-02-06 14:16:07,2025-02-06 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-04 14:16:07,2025-02-06 14:16:07,2025-02-06 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-02-03 14:16:07,2025-02-06 14:16:07,2025-02-06 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-03-03 14:16:07,2025-03-06 14:16:07,2025-03-06 14:16:07,10.0,210,2100,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-03-04 14:16:07,2025-03-06 14:16:07,2025-03-06 14:16:07,11.0,210,2310,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-03-05 14:16:07,2025-03-06 14:16:07,2025-03-06 14:16:07,12.0,210,2520,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-03-06 14:16:07,2025-03-06 14:16:07,2025-03-06 14:16:07,6.0,210,1260,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-03-07 14:16:07,2025-03-07 14:16:07,2025-03-07 14:16:07,1.0,210,210,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-20 14:16:07,2025-01-24 14:16:07,2025-01-24 14:16:07,8.0,210,1680,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-21 14:16:07,2025-01-24 14:16:07,2025-01-24 14:16:07,8.0,210,1680,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-22 14:16:07,2025-01-24 14:16:07,2025-01-24 14:16:07,10.0,210,2100,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-23 14:16:07,2025-01-24 14:16:07,2025-01-24 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-24 14:16:07,2025-01-24 14:16:07,2025-01-24 14:16:07,5.5,210,1155,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-03-11 14:16:07,2025-03-14 14:16:07,2025-03-14 14:16:07,14.0,210,2940,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-03-10 14:16:07,2025-03-14 14:16:07,2025-03-14 14:16:07,9.0,210,1890,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-03-07 14:16:07,2025-03-10 14:16:07,2025-03-10 14:16:07,-1.0,210,-210,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-03-07 14:16:07,2025-03-10 14:16:07,2025-03-10 14:16:07,8.0,210,1680,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-03-12 14:16:07,2025-03-14 14:16:07,2025-03-14 14:16:07,12.0,210,2520,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-03-13 14:16:07,2025-03-14 14:16:07,2025-03-14 14:16:07,9.0,210,1890,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-03-14 14:16:07,2025-03-14 14:16:07,2025-03-14 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-10 14:16:07,2025-01-10 14:16:07,2025-01-10 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-09 14:16:07,2025-01-10 14:16:07,2025-01-10 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-08 14:16:07,2025-01-10 14:16:07,2025-01-10 14:16:07,7.5,210,1575,12.6
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2025-01-06 14:16:07,2025-01-10 14:16:07,2025-01-10 14:16:07,7.5,210,1575,12.6
